Date,DIA,IWM,QQQ,SPY,TQQQ,UPRO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2025-05-13,414.8363952636719,206.4056854248047,513.1063842773438,580.18896484375,34.32997512817383,78.60538482666016,42.21791076660156,98.94308471679688,41.55101776123047,50.30322265625,139.40127563476562,115.64908599853516,77.788818359375,39.709381103515625,38.72309112548828,129.5594024658203,106.7958984375
2025-05-14,413.89154052734375,204.57540893554688,516.1814575195312,580.9304809570312,34.93574523925781,78.8727798461914,41.830501556396484,99.45672607421875,41.29910659790039,50.165348052978516,138.73033142089844,116.3998031616211,77.37037658691406,39.37113952636719,38.55293273925781,126.51371765136719,107.20764923095703
2025-05-15,416.7752380371094,205.91102600097656,516.7486572265625,583.7679443359375,35.044979095458984,80.00180053710938,42.257144927978516,99.85182189941406,41.4735107421875,50.500179290771484,140.26959228515625,116.55888366699219,78.95651245117188,40.095943450927734,39.374549865722656,128.17410278320312,106.96952819824219
2025-05-16,420.115966796875,207.6126708984375,518.9978637695312,587.465576171875,35.476959228515625,81.49724578857422,42.688690185546875,100.53337097167969,41.4105339050293,50.80546188354492,141.86802673339844,116.77764129638672,79.86148834228516,40.59846878051758,39.953086853027344,130.7580108642578,107.98152923583984
2025-05-19,421.5835266113281,206.7420654296875,519.4954223632812,588.108154296875,35.5713005065918,81.75474548339844,42.79656982421875,100.63214111328125,40.872798919677734,50.83500671386719,142.3515167236328,116.60860443115234,80.09503173828125,40.685447692871094,40.12324523925781,132.0155792236328,107.72853088378906
2025-05-20,420.5296630859375,206.8508758544922,517.7637939453125,586.130859375,35.19890213012695,80.8634033203125,42.723018646240234,100.38520812988281,40.49492263793945,50.559268951416016,141.83843994140625,116.17109680175781,80.37722778320312,40.47283935546875,40.239925384521484,132.33981323242188,107.16796112060547
2025-05-21,412.4336242675781,201.04348754882812,510.5686340332031,576.254150390625,33.73414611816406,76.81280517578125,42.15415573120117,99.634521484375,39.74888229370117,49.52523422241211,139.44076538085938,113.98857116699219,79.44306945800781,39.4001350402832,39.50581359863281,129.2744598388672,104.99512481689453
2025-05-22,412.5025634765625,201.0335693359375,511.5240478515625,576.4814453125,33.90793228149414,76.79300689697266,42.11003112792969,99.41722106933594,39.5938606262207,49.466148376464844,139.41114807128906,114.01840209960938,79.11221313476562,39.26483917236328,38.94186019897461,128.2625274658203,105.44656372070312
2025-05-23,410.05010986328125,200.400390625,506.78692626953125,572.5465698242188,32.92976760864258,75.18860626220703,42.02666091918945,98.96284484863281,39.719810485839844,49.28888702392578,138.957275390625,112.7605972290039,79.40413665771484,39.27450180053711,39.40858459472656,128.05618286132812,104.49905395507812
2025-05-27,417.45672607421875,205.485595703125,518.7091674804688,584.4501953125,35.223731994628906,79.7839126586914,42.762245178222656,100.57289123535156,40.06376647949219,50.15550231933594,141.40431213378906,115.44027709960938,80.12422180175781,39.921993255615234,39.705142974853516,129.84429931640625,107.58465576171875
